ID;URL;Price;Description;activity_sector;external_ad_id;real_estate_type;square;land_plot_surface;rooms;bedrooms;nb_bathrooms;nb_shower_room;energy_rate;ges;specificities;heating_type;heating_mode;elevator;outside_access;fees_at_the_expanse_of;fai_included;pro_rates_link;district_id;district_visibility;district_type_id;district_resolution_type;mandate_type;price_per_square_meter;custom_ref;immo_sell_type;is_import;lease_type;nb_floors_building;nb_parkings;building_year;old_price;has_visibility_option;store_logo;store_name;online_store_id;floor_number;annual_charges;orientation;virtual_tour;profile_picture_url;real_estate_type_specificities;nb_floors_house;new_seller_type;available_date;type_real_estate_sale;rating_score;rating_count;is_preview_program
2890473426;https://www.leboncoin.fr/ad/ventes_immobilieres/2890473426;330000;"Maison 2 pièces 45 m²

iad France - Sarah Cerieix vous propose: 
Charmante maison à Colombes – 45,8m² avec cour et exposition sud

Découvrez cette maison pleine de potentiel, située dans un environnement calme  de Colombes. Avec une surface de 45,8m², elle dispose d’une cour privative exposée plein sud.

Caractéristiques principales :

Pièces à vivre : Salon lumineux, cuisine séparée, une chambre.
Sanitaires : Salle de bain et WC indépendants.
Travaux à prévoir : Maison à rénover, offrant de belles opportunités d’aménagement.

Atouts supplémentaires :
Possibilité de surélévation pour gagner en surface habitable.
Isolation extérieure refaite récemment.
Équipements modernes : pompe à chaleur neuve, chauffe-eau thermodynamique.
Charges faibles.
Localisation idéale :
Située dans un secteur calme, à proximité  des transports et des commerces, cette maison est parfaite pour ceux qui recherchent un cadre de vie paisible tout en restant connecté.

+++
Bus: 176,276,366  (15 min a pied , 6 min en voiture )

Une opportunité à saisir !

Pour plus d'informations ou organiser une visite, contactez-moi dès maintenant.

Honoraires d'agence à la charge du vendeur.
Information d'affichage énergétique sur ce bien : classe ENERGIE D indice 219 et classe CLIMAT B indice 7. Les informations sur les risques auxquels ce bien est exposé, y compris l'obligation légale de débroussaillement, sont disponibles sur le site Géorisques : www.georisques.gouv.fr.
La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Mme Sarah Cerieix mandataire indépendant en immobilier (sans détention de fonds), agent commercial de la SAS I@D France immatriculé au RSAC de Nanterre sous le numéro 923736326, titulaire de la carte de démarchage immobilier pour le compte de la société I@D France SAS.

Surface : 45 m²
Date de réalisation du diagnostic énergétique : 28/11/2024

Consommation énergie primaire : 219 kWh/m²/an
Consommation énergie finale : Non communiqué

Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 820 € et 1 160 € sur les années 2021, 2022 et 2023 (abonnements compris).";2;iad_180413_1694089;1;45;;2;1;;;d;b;;;;2;;;1;https://bareme.iadfrance.fr/detail/79717;92025;FAUX;3;integration;exclusive;7333;1637653;old;VRAI;sell;1;;1980;350000;VRAI;https://img.leboncoin.fr/api/v1/lbcpb1/images/e4/f1/aa/e4f1aa63-223e-4854-a16e-c7975b7644d2?rule=bo-thumb;Sarah Cerieix - IAD France;5523047;;;;;;;;;;;;;
2947770529;https://www.leboncoin.fr/ad/ventes_immobilieres/2947770529;565000;"Maison 4 pièces

Maison normes RT 2012  sous garantie décennale jusqu'en 2034 !
Matériaux de qualité comprenant un jardin d'environ 50 m² et un second jardinet d'environ 15 m².

Idéalement située dans un quartier pavillonnaire proche de la gare (15 min à pied - gare la garenne Colombes) et du tramway (15 min à pied), des écoles (Marcel Pagnol et Jeanne d'Arc) et commerces, nous vous proposons cette maison de 120 m² composée de 4 pièces.

Au RDC, le grand séjour baigné de lumière avec sa baie vitrée et la cuisine ouverte d'environ 40 m² comprend un poêle à granulés basse consommation (permettant de chauffer toute la maison - des radiateurs à inertie basse consommation ont été installés à l'étage en chauffage hybride) et donne sur une terrasse entièrement carrelée.

On y trouve également un WC avec un chauffe-eau thermodynamique, un coin buanderie et l'accès au garage comprenant une station de recharge électrique.

Le garage est totalement isolé et peut aisément être transformé en 4ème chambre.

Au 1er étage, vous trouverez les 3 chambres dont une suite parentale avec sa salle de douche et son WC, ainsi qu'un WC séparé et une salle de bain. Le vaste vaste palier du 1er étage comprend de nombreux rangements et un espace avec fenêtre permettant d'aménager un espace bureau (idéal pour le télétravail).

Une grande cave d'environ 35 m² complète ce bien.

Pour un confort optimal, des volets électriques ont été posés sur toutes les fenêtres et un visiophone connecté ainsi qu'une porte de garage motorisée ont été installés.

Assainissement totalement refait avec mise en place d'un puisard extérieur.

Présenté par imkiz, l'agence en ligne 100% proche de vous. Honoraires inclus dans le prix de vente, dès 2490 €
Référence annonce : 163963026429024
Date de réalisation du diagnostic : 16/02/2024
Les honoraires sont à la charge du vendeur";2;ubiflow_ACCPI2234609_461315354;1;107;116;4;3;1;1;c;a;;;electric;;;;1;;100331;VRAI;1;integration;exclusive;5280;1,63963E+14;old;VRAI;sell;;1;;;VRAI;https://img.leboncoin.fr/api/v1/lbcpb1/images/14/68/10/146810092228380.jpg?rule=bo-thumb;IMKIZ.COM;83518;;;;;;;;;;;;;
2947879992;https://www.leboncoin.fr/ad/ventes_immobilieres/2947879992;371000;"92700 - COLOMBES - CENTRE-VILLE - MAISON ET APPARTEMENT À RELIER - TOTAL DE 5 PIÈCES - 2 CHAMBRES - 92 M² - TRAVAUX À PRÉVOIR

450 mètres de la GARE GARENNE COLOMBES - 230 mètres du tram T2 Jacqueline Auriol

REFONTE TOTALE pour aménager une Maison type T2 39 M² à relier avec un T3 de 53 M² au sein d'une monopropriété.
Le plaisir de repenser les espaces avec la maison qui demande une rénovation complète - son un accès se fait uniquement par l'appartement de type T3.

Les amoureux du bricolage trouveront un terrain de jeu idéal pour faire de cet investissement, une pépite.
Si vous préférez un professionnel pour les travaux alors 2 devis sont à disposition pour une refonte globale ( 95.000€ TTC )

 Contactez-nous dès maintenant Gaël Brossaud - [Coordonnées masquées] - [Coordonnées masquées]
 Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Georisque : georisques. gouv. fr
 Gael Brossaud représentant de la EURL Gaël BROSSAUD Immobilier dont le siège social se situe 16 Rue Vandrezanne 75013 Paris - titulaire de la carte professionnelle CPI CPI75012024000000235 - CCI de Paris le 24/05/2024 - immatriculée au RCS de Paris sous le n°927 901 132 - immatriculée au Registre Spécial des Agents Commerciaux du Tribunal de Commerce de Paris sous le n°813142676.
Siège social du mandant : effiCity, 48 avenue de Villiers - 75017 PARIS - Société par Actions Simplifiée, société au capital de 132 373,05 euros, immatriculée au RCS Paris 497 617 746 et titulaire de la Carte professionnelle CPI 7501 2015 000 002 025 - CCI Paris IDF - Caisse de Garantie : GALIAN Assurances 89 rue de la Boétie 75008 Paris
Référence annonce : 175568
Date de réalisation du diagnostic : 05/03/2025
Le prix indiqué comprend les honoraires à la charge de l'acheteur : 6,00% TTC du prix du bien hors honoraires
Prix hors honoraires : 350 000 €

Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 900 € et 1 200 € sur les années 2021, 2022 et 2023 (abonnements compris).
Logement à consommation énergétique excessive : classe G";2;ubiflow_ACCPI1745697_461357186;1;92;100;5;2;2;1;g;g;;individual;electric;2;;buyer;1;http://diszln7ft1ccx.cloudfront.net/pdf/BAREME_NATIONAL.pdf;100336;VRAI;1;integration;exclusive;4033;175568;old;VRAI;sell;;;1950;;;;;;;;north;;;;;;;;;;
2947489743;https://www.leboncoin.fr/ad/ventes_immobilieres/2947489743;600000;"Maison 6 pièces 120 m²

iad France - Samuel Fresco vous propose: ***Emile Zola - 4 routes*** Découvrez cette jolie maison lumineuse de 2 niveaux, construite en 1983, composée de la manière suivante : au RDC une entrée donnant sur une vaste pièce de vie composée d'un grand séjour avec véranda et poêle à bois de plus de 36m2, une cuisine toute équipée de plus de 8m2 accolée à un espace dinatoire, un premier WC et une chambre. Un espace bar peut être reconverti en espace bureau. Le tout est accompagné d'une terrasse de 33m2 environ, rénovée récemment et très lumineuse. Expo Sud-Ouest. Au 1er niveau se trouvent 3 chambres supplémentaires ainsi qu'un grand dressing aménagé, une salle de bain avec WC et une salle de douche. Un box et une place de place de parking en sous-sol accompagnent cette maison. Aucun travaux à prévoir. Il n'y a plus qu'à poser ses valises. Proximité immédiate des commodités : 2min d'un grand supermarché Carrefour et d'un centre médical, 10min des Agnettes et tram T2 à quelques pas. A VISITER SANS TARDER !!! 

La presente annonce immobiliere vise 1 lot situé dans une copropriété de 27 lots au total et ne faisant l'objet d'aucune procédure en cours citée à l'article L. 721-1 du code de la construction et de l'habitation. Montant moyen mensuel de charges déclaré par le vendeur : 192.33€ par mois (soit 2308 € annuel). Honoraires d'agence à la charge du vendeur.
Information d'affichage énergétique sur ce bien : classe ENERGIE D indice 207 et classe CLIMAT B indice 6. Les informations sur les risques auxquels ce bien est exposé, y compris l'obligation légale de débroussaillement, sont disponibles sur le site Géorisques : www.georisques.gouv.fr.
La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de M Samuel Fresco mandataire indépendant en immobilier (sans détention de fonds), agent commercial de la SAS I@D France immatriculé au RSAC de Nanterre sous le numéro 514870872, titulaire de la carte de démarchage immobilier pour le compte de la société I@D France SAS.

Surface : 120 m²
Honoraires à la charge du vendeur

A propos de la copropriété :
Pas de procédure en cours
Nombre de lots : 27
Charges prévisionnelles annuelles : 2308 €
Date de réalisation du diagnostic énergétique : 05/12/2024

Consommation énergie primaire : 207 kWh/m²/an
Consommation énergie finale : Non communiqué

Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 1 590 € et 2 180 € sur les années 2021, 2022 et 2023 (abonnements compris).";2;iad_32964_1767524;1;120;98;6;4;;;d;b;;;electric;2;;seller;;https://bareme.iadfrance.fr/detail/26837;3001097;VRAI;9;integration;simple;5000;1709669;old;VRAI;sell;2;;1983;;VRAI;https://img.leboncoin.fr/api/v1/lbcpb1/images/21/4e/fd/214efdaa-f776-4204-8231-e69ad4bf4359?rule=bo-thumb;Samuel FRESCO - I@D France;72608;;2308;;;;;;;;;;;
2944360919;https://www.leboncoin.fr/ad/ventes_immobilieres/2944360919;1295000;"Maison 5 pièces 155 m²

iad France - Perrine MALINVAUD vous propose: Maison de charme à Saint-Cloud 
Nichée au coeur du quartier prisé de Montretout, cette maison familiale allie cachet de l'ancien et confort moderne. Située dans un environnement résidentiel calme et verdoyant, elle bénéficie d'un grand jardin où 3 chalets offrent des possibilités variées : rangements, atelier d'artiste ou espace de loisirs.
Le rez-de-chaussée offre de beaux volumes avec une entrée accueillante, un séjour traversant avec cheminée pour de bons moments de convivialité, une vaste cuisine équipée avec espace dinatoire s'ouvrant sur une terrasse pour profiter de l'espace exterieur.
Une buanderie et des toilettes invités complètent ce niveau.
Au 1er étage, deux belles chambres agrémentées d'une salle-de-bains et d'une salle de douche, et un bureau qui pourra être aménagé en une autre pièce.
Le 2ème étage abrite un vaste studio avec une grande chambre et une salle de douche privative, parfait pour une chambre parentale ou pour un adolescent. 
Cet espace est complété d'une terrasse.
2 belles caves.
Cette maison est idéale pour une famille.
La gare se trouve à une quinzaine de  minutes à pieds et le bus 467 est à moins de 5 minutes 
( pour les collèges Passy Buzenval et Danielou et pour la ligne 10 du métro)

Honoraires d'agence à la charge du vendeur.
Information d'affichage énergétique sur ce bien : classe ENERGIE E indice 317 et classe CLIMAT E indice 68. Les informations sur les risques auxquels ce bien est exposé, y compris l'obligation légale de débroussaillement, sont disponibles sur le site Géorisques : www.georisques.gouv.fr.
La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Mme Perrine MALINVAUD mandataire indépendant en immobilier (sans détention de fonds), agent commercial de la SAS I@D France immatriculé au RSAC de NANTERRE sous le numéro 890533052, titulaire de la carte de démarchage immobilier pour le compte de la société I@D France SAS.

Surface : 155 m²
Honoraires à la charge du vendeur
Date de réalisation du diagnostic énergétique : 22/02/2025

Consommation énergie primaire : 317 kWh/m²/an
Consommation énergie finale : Non communiqué

Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 4 250 € et 55 750 € sur les années 2021, 2022 et 2023 (abonnements compris).";2;iad_85911_1750959;1;155;770;5;3;;;e;e;;;gas;2;;seller;;https://bareme.iadfrance.fr/detail/50668;100417;VRAI;1;integration;simple;8355;1693671;old;VRAI;sell;3;;1930;;VRAI;https://img.leboncoin.fr/api/v1/lbcpb1/images/f3/ef/94/f3ef94f2-5a5e-4a47-bd6d-c5b181600c4d?rule=bo-thumb;Perrine MALINVAUD - IAD France;507375;;;;;;;;;;;;;
2869208835;https://www.leboncoin.fr/ad/ventes_immobilieres/2869208835;760000;"Maison 6 pièces 140 m²

iad France - Stéphanie Gagelin vous propose: À vendre – Maison en parfait état – Proximité Parc Heller

Découvrez cette charmante maison de 120 m² idéalement située à quelques pas du parc LR, dans un quartier calme et recherché d’Antony.

Au premier niveau, profitez d’un vaste séjour de 44 m² baigné de lumière, parfait pour vos moments de détente. La cuisine séparée et le WC complètent cet espace de vie convivial. Vous accéderez également à une terrasse de 30 m², idéale pour vos repas en extérieur, avec une vue dégagée sur le jardin.

Le jardin, accessible directement depuis la terrasse, est un véritable havre de paix, idéal pour profiter de moments en famille ou entre amis.

A l’étage le coin nuit se compose de 2 grandes chambres de 14 et 17 m² ainsi que d’un espace parental de 22 m² avec dressing et salle d’eau. Une salle de bain avec wc vient compléter ce niveau.

N’hésitez pas à venir visiter cette maison qui allie confort et proximité avec les espaces verts et commodités.

Les atouts :

•Grand séjour de 44 m²
•Terrasse de 30 m²
•Jardin avec dépendance 
•Potentiel d’agrandissement avec 40 m² de combles aménageables 
•À proximité immédiate du Parc Heller

Contactez-moi pour organiser une visite et découvrir tout le potentiel de cette belle maison !

Honoraires d'agence à la charge du vendeur.
Information d'affichage énergétique sur ce bien : classe ENERGIE D indice 168 et classe CLIMAT D indice 36. Les informations sur les risques auxquels ce bien est exposé, y compris l'obligation légale de débroussaillement, sont disponibles sur le site Géorisques : www.georisques.gouv.fr.
La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Mme Stéphanie Gagelin mandataire indépendant en immobilier (sans détention de fonds), agent commercial de la SAS I@D France immatriculé au RSAC de NANTERRE sous le numéro 842083040, titulaire de la carte de démarchage immobilier pour le compte de la société I@D France SAS.

Surface : 140 m²
Date de réalisation du diagnostic énergétique : 10/06/2024

Consommation énergie primaire : 168 kWh/m²/an
Consommation énergie finale : Non communiqué

Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 1 340 € et 1 860 € par an. Prix moyens des énergies indexés sur l'année 2021 (abonnements compris)";2;iad_36923_1683867;1;140;;6;;;;d;d;;;gas;2;;;1;https://bareme.iadfrance.fr/detail/32188;3000833;VRAI;9;integration;exclusive;5429;1627663;old;VRAI;sell;3;;;;VRAI;https://img.leboncoin.fr/api/v1/lbcpb1/images/f3/ef/94/f3ef94f2-5a5e-4a47-bd6d-c5b181600c4d?rule=bo-thumb;STEPHANIE GAGELIN - IAD FRANCE;84812;;;;;;;;;;;;;
2944581499;https://www.leboncoin.fr/ad/ventes_immobilieres/2944581499;1190000;"Maison 6 pièces 164 m²

Immobilier.notaires® et l’office notarial GOURET-DUCHENE et associé vous proposent :
Maison de ville / village à vendre - SCEAUX (92330)
- - - - - - - - - - - - - - - - - - - - - -
Maison à vendre à SCEAUX comprenant:

RDC: sas d'entrée sur un séjour double de 57 m2 avec cheminée-insert, cuisine avec un second accès, 
RDC surélevé une pièce, salle d'eau, bureau, WC avec lave-mains.
A l'étage: palier desservant 2 chambres avec placard, salle de bains et douche, WC indépendant, 
Au 2ème étage sous comble: chambre avec salle d'eau et WC, bureau, 
Au sous-sol: buanderie, pièce aménagée en salon TV, chaufferie gaz, cave, 
Au sous-sol avec accès indépendant: un studio avec kitchenette, pièce de vie, salle d'eau avec WC.
Pergola, abris de jardin, terrasse et jardin sur une surface totale de 493 m2.
Taxe foncière 3961€ - DPE C -
- - - - - - - - - - - - - - - - - - - - - -
Visites : Sur rendez-vous.
Contact : [Coordonnées masquées]
- - - - - - - - - - - - - - - - - - - - - -
Annonce de l’étude GOURET-DUCHENE et associé - Notaires à  Baugé-en-Anjou - N° SIRET : 30230646900016
- - - - - - - - - - - - - - - - - - - - - -
Immobilier.notaires® : Evaluer, acheter & vendre avec les notaires partout en France. 12 000 notaires, experts et négociateurs vous accompagnent dans vos projets immobiliers en toute confiance.

Surface : 164 m²
Prix du bien : 1190000 €
Honoraires à la charge du vendeur
Date de réalisation du diagnostic énergétique : 03/10/2024";2;notaires_1725621;1;164;493;6;5;;;c;c;;;;;;seller;;;92071;FAUX;3;integration;;7256;1008856;old;VRAI;sell;3;;;;;;;;;;;;;;;;;;;;
2943264860;https://www.leboncoin.fr/ad/ventes_immobilieres/2943264860;999000;"Maison 6 pièces 131 m²

Cette belle maison récente de 130 m² (environ 160 m² au sol) sectorisée Michelet saura vous séduire.
  * Composé d'une entrée, cuisine ouverte sur séjour avec cheminée donnant accès à la terrasse et d'un toilette séparé.
  * 1er étage : espace nuit avec 3 chambres, salle de bain + salle d'eau et toilette séparé.
  * 2ème étage : grande chambre parentale et bureau.
  * Sous-sol, sur toute la surface de la maison, double garage, buanderie et cave.
  
  Proche des commodités (Gare de Clamart et Métro ligne 15 à venir, Bus 189, accès aux lignes 13 et 12 à 20 min de marche ou direct avec bus)
  
  AUCUNS TRAVAUX A PREVOIR.
  
  
  Les informations sur les risques auxquels ce bien est exposé sont disponible sur le site Géorisques

Surface : 131 m²
Prix du bien : 999000 €
Prix du bien hors honoraires : 975000 €
Honoraires TTC : 2.46 % soit 24000 €
Honoraires à la charge de l'acquéreur
Date de réalisation du diagnostic énergétique : 18/04/2023

Consommation énergie primaire : 129 kWh/m²/an
Consommation énergie finale : 124.3 kWh/m²/an

Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 1 268 € et 1 480 € par an. Prix moyens des énergies indexés sur l'année 2021 (abonnements compris)";2;apimo_199874_84634539J;1;131;;6;4;1;1;c;c;;individual;gas;;;buyer;1;;92075;FAUX;3;integration;exclusive;7626;84634539J;old;VRAI;sell;;;;;;;;;;;;;;;;;;;;;
2942775703;https://www.leboncoin.fr/ad/ventes_immobilieres/2942775703;970000;"Maison d'Exception - Calme et Confort garantis

Découvrez cette magnifique maison située dans un quartier pavillonnaire calme, entre les centres de Châtillon et de Clamart, et proche des écoles.
Conçue pour les familles en quête d’espace et de sérénité, elle offre un cadre de vie exceptionnel.
Au rez-de-chaussée, vous trouverez : une entrée accueillante, un double séjour lumineux de 40 m², une cuisine indépendante avec un accès direct à l’extérieur, et un bureau.
La pièce à vivre ouvre sur une grande terrasse et un jardin de 250 m² exposé SUD sans vis-à-vis.
À l’étage, un palier dessert quatre chambres, dont une suite parentale, ainsi qu'une salle de bains.
Un espace supplémentaire polyvalent vient compléter cette maison : une grande chambre indépendante de 18 m², ouvrant sur la terrasse, parfaite pour un bureau ou une salle de loisirs.
Également, une dépendance de 105 m² sur deux niveaux, à aménager selon vos envies (studio, atelier, salle de jeux, etc.)
Enfin, un sous-sol total de 90 m² abrite un garage, une cave et un atelier.
Ne manquez pas cette opportunité unique d’acquérir une maison alliant calme, espace et fonctionnalité.
Contactez-nous dès maintenant pour une visite !
Référence agence : 9283
Référence annonce : M7XJ-QH3-2PK
Date de réalisation du diagnostic : 15/03/2024
Prix hors honoraires : 940 000 €

Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 1 440 € et 2 010 € par an. Prix moyens des énergies indexés sur l'année 2020 (abonnements compris)";2;ubiflow_ACCPI528567_460031147;1;238;601;7;6;1;1;c;a;;individual;other;;;buyer;1;https://telemaque.orpi.coop/agence/5263/bareme.pdf;92020;FAUX;3;integration;simple;4076;M7XJ-QH3-2PK;old;VRAI;sell;3;1;;;;;;;;;;;;;;;;;;;
2927333663;https://www.leboncoin.fr/ad/ventes_immobilieres/2927333663;1440000;"Maison 8 pièces 196 m²

iad France - Jean-Marie GASSELIN vous propose: **Magnifique Maison Familiale - DPE D - 4 Chambres - Dépendance aménagée - Terrasses - Jardin - Au pied du Parc de Sceaux et de la coulée verte - Stationnements**

Située dans un secteur recherché, cette belle demeure dispose d’une surface habitable de 196 m².

Au rez-de-chaussée : une entrée avec rangements, une cuisine ouverte sur une salle à manger lumineuse de plus de 50m2 avec accès terrasse, et un séjour / salon, une buanderie, une salle d’eau et un WC.

Au 1er étage : une suite parentale avec douche / WC privatifs et accès sur une seconde grande terrasse, deux chambres, une salle d'eau avec WC, palier avec dressing.

Au 2e étage : une quatrième grande chambre lumineuse avec douche et WC.

En plus, une dépendance avec salle d'eau et WC, offrant diverses possibilités (activité libérale, télétravail, salle TV/jeux/musique, chambre/studio, etc…)

Un grand sous sol : local technique, espace de stockage, cave à vin. Chaudière neuve de marque Frisquet

Agréable jardin arboré, clos et sécurisé.

Carte scolaire : école du Centre, Collège et Lycée Marie Curie.

A votre disposition 7 jours sur 7

Honoraires d'agence à la charge du vendeur.
Information d'affichage énergétique sur ce bien : classe ENERGIE D indice 192 et classe CLIMAT C indice 29. Les informations sur les risques auxquels ce bien est exposé, y compris l'obligation légale de débroussaillement, sont disponibles sur le site Géorisques : www.georisques.gouv.fr.
La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de M Jean-Marie GASSELIN mandataire indépendant en immobilier (sans détention de fonds), agent commercial de la SAS I@D France immatriculé au RSAC de NANTERRE sous le numéro 840512768, titulaire de la carte de démarchage immobilier pour le compte de la société I@D France SAS.

Surface : 196 m²
Honoraires à la charge du vendeur
Date de réalisation du diagnostic énergétique : 04/12/2024

Consommation énergie primaire : 192 kWh/m²/an
Consommation énergie finale : Non communiqué

Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 2 920 € et 4 000 € sur les années 2021, 2022 et 2023 (abonnements compris).";2;iad_159219_1739141;1;196;415;8;4;;;d;c;;;gas;2;;seller;;https://bareme.iadfrance.fr/detail/58637;200027;VRAI;1;integration;exclusive;7347;1682031;old;VRAI;sell;2;;;;VRAI;https://img.leboncoin.fr/api/v1/lbcpb1/images/06/e2/02/06e2022c-ed51-4d47-98ee-209d687660ed?rule=bo-thumb;Jean-Marie GASSELIN - IAD France;3547968;;;;;;;;;;;;;
2943837524;https://www.leboncoin.fr/ad/ventes_immobilieres/2943837524;379000;"Maison 6 pièces 112 m²

iad France - Naudeline Petit vous propose: À Vendre – Maison 6 Pièces de 112 m² à Villeneuve-la-Garenne (92) – Lumineuse et Idéalement Placée

À Villeneuve-la-Garenne (92), cette maison familiale de 112 m², construite en 1989, offre un cadre de vie agréable et fonctionnel.

Spacieuse et lumineuse, elle comprend 6 pièces, dont 4 chambres, une suite parentale, un grand salon, une salle d’eau, ainsi que 2 toilettes séparés.

Son emplacement est un véritable atout : à deux pas du tramway, du centre-ville, des commerces et des écoles, facilitant le quotidien.

Une opportunité à ne pas manquer ! Contactez-nous pour plus d’informations ou pour organiser une visite.

La presente annonce immobiliere vise 3 lots situés dans une copropriété de 3 lots au total et ne faisant l'objet d'aucune procédure en cours citée à l'article L. 721-1 du code de la construction et de l'habitation. Montant moyen mensuel de charges déclaré par le vendeur : 30€ par mois (soit 360 € annuel). Honoraires d'agence à la charge du vendeur.
Information d'affichage énergétique sur ce bien : classe ENERGIE E indice 318 et classe CLIMAT B indice 10. Les informations sur les risques auxquels ce bien est exposé, y compris l'obligation légale de débroussaillement, sont disponibles sur le site Géorisques : www.georisques.gouv.fr.
La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Mme Naudeline Petit mandataire indépendant en immobilier (sans détention de fonds), agent commercial de la SAS I@D France immatriculé au RSAC de Meaux sous le numéro 884091182, titulaire de la carte de démarchage immobilier pour le compte de la société I@D France SAS.

Surface : 112 m²
Honoraires à la charge du vendeur

A propos de la copropriété :
Pas de procédure en cours
Nombre de lots : 3
Charges prévisionnelles annuelles : 360 €
Date de réalisation du diagnostic énergétique : 31/07/2023

Consommation énergie primaire : 318 kWh/m²/an
Consommation énergie finale : Non communiqué

Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 2 140 € et 2 940 € par an. Prix moyens des énergies indexés sur l'année 2021 (abonnements compris)";2;iad_63071_1760603;1;112;;6;4;;;e;b;;;electric;2;;seller;;https://bareme.iadfrance.fr/detail/47717;100324;VRAI;1;integration;simple;3384;1703184;old;VRAI;sell;3;;1989;;VRAI;https://img.leboncoin.fr/api/v1/lbcpb1/images/21/4e/fd/214efdaa-f776-4204-8231-e69ad4bf4359?rule=bo-thumb;Naudeline PETIT - IAD France;317536;;360;;;;;;;;;;;
2939316859;https://www.leboncoin.fr/ad/ventes_immobilieres/2939316859;987000;"Très beau pavillon de famille de 290 m2 édifié sur un terrain pour une superficie totale de 657 m2.
La maison est composée de très grands espaces avec un cadre charmant et une orientation agréable donnant une belle luminosité pour chaque pièce.
Le bien a été rénové en totalité en 2020 avec des prestations de qualité, simplicité et vous mets dans un cadre plaisant et confortable.

La distribution de ce bien commence avec un rez-de-chaussée desservant un grand séjour et salle à manger de 57 m2, une cuisine à part et un espace parental réunissant chambre, dressing, une salle de douches et toilettes.

Au premier étage deux grandes chambres avec salle de douche pour chaque chambre, une autre salle de bain et salle de jeux et ainsi que des toilettes, avec la possibilité de créer des rangements si besoin.

Le Rez-de-jardin est composé de deux chambres d'amis avec salle de bain, bureau, buanderie et un grand garage, l'ensemble est accompagné de placards et différents rangements.
Un espace de jardin, arbres avec une terrasse pour en profiter pleinement au quotidien.

Avec la possibilité de détacher une parcelle de terrain pour construire ou pour la vendre indépendamment.

Nous restons à votre disposition pour répondre à vos questions ou demandes.

Agence et mandataire s'abstenir.";2;;1;94;657;7;5;5;;v;v;;;;;;;1;;92023;FAUX;3;integration;;10500;;old;FAUX;sell;;2;;;;;;;;;;;;;2;;;;;;
2906051966;https://www.leboncoin.fr/ad/ventes_immobilieres/2906051966;675000;"Maison 4 pièces 90 m²

A 2 pas de la place de la mairie, dans une petite rue calme, charmante maison rénovée, environ 90 m² ( 80 m² habitables) ,construite dans les années 30. Cette maison se compose d'un bel espace de vie de 34 m² avec séjour et cuisine moderne, 2 grandes chambres, SDB à l'étage et une petite chambre avec SDE aménagée dans les combles.Sous sol total avec atelier et garage pour une voiture. Agréable cour-jardin à l'abri des regards. Chauffage individuel au gaz, double vitrage. Aucun travaux à prévoir.Honoraires à la charge de l'acquéreur 2% ( prix de vente hors honoraires d'agence 662000 euros)

Surface : 90 m²
Prix du bien : 675000 €
Prix du bien hors honoraires : 662000 €
Honoraires TTC : 1.96 % soit 13000 €
Honoraires à la charge de l'acquéreur
Date de réalisation du diagnostic énergétique : 07/03/2024

Consommation énergie primaire : 346 kWh/m²/an
Consommation énergie finale : Non communiqué

Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 1 940 € et 2 660 € par an. Prix moyens des énergies indexés sur l'année 2021 (abonnements compris)
Logement à consommation énergétique excessive : classe F";2;ac3_17640_57612664;1;90;94;4;3;1;1;f;f;;individual;gas;2;;buyer;1;https://media.immo-facile.com/segments/immo/catalog/images/manufacturers_bareme/390190.pdf;100405;VRAI;1;integration_flux;exclusive;7500;1317;old;VRAI;sell;;;1948;;;;;;;;;;;;;;;;;;
